Airline,Source,Destination,Duration,Total stops,Market,Date,Departure_Day,Departure_Month,Departure_Year,Price
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-09,9,2,2022,566.46
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,890,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-09,9,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-09,9,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-09,9,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-09,9,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-09,9,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-10,10,2,2022,509.49
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-10,10,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-10,10,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-10,10,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-11,11,2,2022,509.49
SAUDIA,PAR,RUH,580,1,PAR-RUH,2022-02-11,11,2,2022,1556.28
SAUDIA,PAR,RUH,640,1,PAR-RUH,2022-02-11,11,2,2022,1556.28
SAUDIA,PAR,RUH,700,1,PAR-RUH,2022-02-11,11,2,2022,1556.28
SAUDIA,PAR,RUH,760,1,PAR-RUH,2022-02-11,11,2,2022,1556.28
SAUDIA,PAR,RUH,820,1,PAR-RUH,2022-02-11,11,2,2022,1556.28
SAUDIA,PAR,RUH,880,1,PAR-RUH,2022-02-11,11,2,2022,1560.06
SAUDIA,PAR,RUH,940,1,PAR-RUH,2022-02-11,11,2,2022,1560.06
SAUDIA,PAR,RUH,1000,1,PAR-RUH,2022-02-11,11,2,2022,1560.06
SAUDIA,PAR,RUH,1060,1,PAR-RUH,2022-02-11,11,2,2022,1560.06
SAUDIA,PAR,RUH,785,2,PAR-RUH,2022-02-11,11,2,2022,1561.41
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-12,12,2,2022,607.5
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-12,12,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-12,12,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-12,12,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-13,13,2,2022,509.49
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,830,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-13,13,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-13,13,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-13,13,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-14,14,2,2022,501.12
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,1010,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-14,14,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-14,14,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-14,14,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-15,15,2,2022,630.18
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-15,15,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-15,15,2,2022,643.41
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-15,15,2,2022,643.41
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-15,15,2,2022,660.42
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-15,15,2,2022,660.42
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-15,15,2,2022,660.42
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-16,16,2,2022,557.55
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,890,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-16,16,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-16,16,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-16,16,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-16,16,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-16,16,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-17,17,2,2022,500.04
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-17,17,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-17,17,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-17,17,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-17,17,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-17,17,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-18,18,2,2022,501.12
SAUDIA,PAR,RUH,580,1,PAR-RUH,2022-02-18,18,2,2022,1189.08
SAUDIA,PAR,RUH,640,1,PAR-RUH,2022-02-18,18,2,2022,1189.08
SAUDIA,PAR,RUH,700,1,PAR-RUH,2022-02-18,18,2,2022,1189.08
SAUDIA,PAR,RUH,760,1,PAR-RUH,2022-02-18,18,2,2022,1189.08
SAUDIA,PAR,RUH,820,1,PAR-RUH,2022-02-18,18,2,2022,1189.08
SAUDIA,PAR,RUH,880,1,PAR-RUH,2022-02-18,18,2,2022,1560.06
SAUDIA,PAR,RUH,940,1,PAR-RUH,2022-02-18,18,2,2022,1560.06
SAUDIA,PAR,RUH,1000,1,PAR-RUH,2022-02-18,18,2,2022,1560.06
SAUDIA,PAR,RUH,1060,1,PAR-RUH,2022-02-18,18,2,2022,1560.06
SAUDIA,PAR,RUH,785,2,PAR-RUH,2022-02-18,18,2,2022,1561.41
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-19,19,2,2022,809.73
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-19,19,2,2022,816.48
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-19,19,2,2022,821.61
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-19,19,2,2022,821.61
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-19,19,2,2022,821.61
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-19,19,2,2022,821.61
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-20,20,2,2022,726.03
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,830,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-20,20,2,2022,744.93
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-20,20,2,2022,750.33
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-20,20,2,2022,750.33
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-21,21,2,2022,809.73
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,1010,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-21,21,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-21,21,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-21,21,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-21,21,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-21,21,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-22,22,2,2022,628.02
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-22,22,2,2022,744.93
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-22,22,2,2022,750.33
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-22,22,2,2022,750.33
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-22,22,2,2022,750.33
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-22,22,2,2022,750.33
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-23,23,2,2022,671.76
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,890,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-23,23,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-23,23,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-23,23,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-23,23,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-23,23,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-24,24,2,2022,501.12
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-24,24,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-24,24,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-24,24,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-25,25,2,2022,501.12
SAUDIA,PAR,RUH,580,1,PAR-RUH,2022-02-25,25,2,2022,1141.29
SAUDIA,PAR,RUH,640,1,PAR-RUH,2022-02-25,25,2,2022,1141.29
SAUDIA,PAR,RUH,700,1,PAR-RUH,2022-02-25,25,2,2022,1141.29
SAUDIA,PAR,RUH,760,1,PAR-RUH,2022-02-25,25,2,2022,1141.29
SAUDIA,PAR,RUH,820,1,PAR-RUH,2022-02-25,25,2,2022,1141.29
SAUDIA,PAR,RUH,515,1,PAR-RUH,2022-02-25,25,2,2022,1339.47
SAUDIA,PAR,RUH,880,1,PAR-RUH,2022-02-25,25,2,2022,1557.9
SAUDIA,PAR,RUH,940,1,PAR-RUH,2022-02-25,25,2,2022,1557.9
SAUDIA,PAR,RUH,1000,1,PAR-RUH,2022-02-25,25,2,2022,1557.9
SAUDIA,PAR,RUH,1060,1,PAR-RUH,2022-02-25,25,2,2022,1557.9
SAUDIA,PAR,RUH,785,2,PAR-RUH,2022-02-25,25,2,2022,1561.41
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-26,26,2,2022,557.55
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-26,26,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-26,26,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-26,26,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-26,26,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-26,26,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-27,27,2,2022,501.12
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,830,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-27,27,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-27,27,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-27,27,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-27,27,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-27,27,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-28,28,2,2022,630.18
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,1010,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-28,28,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-28,28,2,2022,643.41
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-28,28,2,2022,643.41
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-28,28,2,2022,651.51
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-01,1,3,2022,628.02
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-03-01,1,3,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-03-01,1,3,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-03-01,1,3,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-03-01,1,3,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-03-01,1,3,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-02,2,3,2022,575.37
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,890,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-03-02,2,3,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-03-02,2,3,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-03-02,2,3,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-03-02,2,3,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-03-02,2,3,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-03,3,3,2022,517.59
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-03-03,3,3,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-03-03,3,3,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-03-03,3,3,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-03-03,3,3,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-03-03,3,3,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-04,4,3,2022,517.59
SAUDIA,PAR,RUH,580,1,PAR-RUH,2022-03-04,4,3,2022,1151.01
SAUDIA,PAR,RUH,640,1,PAR-RUH,2022-03-04,4,3,2022,1151.01
SAUDIA,PAR,RUH,700,1,PAR-RUH,2022-03-04,4,3,2022,1151.01
SAUDIA,PAR,RUH,760,1,PAR-RUH,2022-03-04,4,3,2022,1151.01
SAUDIA,PAR,RUH,820,1,PAR-RUH,2022-03-04,4,3,2022,1151.01
SAUDIA,PAR,RUH,785,2,PAR-RUH,2022-03-04,4,3,2022,1327.59
SAUDIA,PAR,RUH,880,1,PAR-RUH,2022-03-04,4,3,2022,1555.2
SAUDIA,PAR,RUH,940,1,PAR-RUH,2022-03-04,4,3,2022,1555.2
SAUDIA,PAR,RUH,1000,1,PAR-RUH,2022-03-04,4,3,2022,1555.2
SAUDIA,PAR,RUH,1060,1,PAR-RUH,2022-03-04,4,3,2022,1555.2
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-05,5,3,2022,575.37
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-03-05,5,3,2022,629.91
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-03-05,5,3,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-03-05,5,3,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-03-06,6,3,2022,628.02
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-03-06,6,3,2022,629.91
